ticker,count
AMPH,0
FIRRY,0
STGRF,0
HMOP,0
TNLX,0
SPIP,0
DKGR,0
BELP,0
MSGN,0
OEZVF,0
SSSXF,0
HPPEF,0
SLLTF,0
TIPT,0
CLF,0
WFC.PRZ,0
YAGZZ,0
NEBCW,0
MOG.A,0
DTTLY,0
IHYF,0
FELTF,0
BWAGF,0
HBSI,0
BBAVY,0
MNHFF,0
PLXP,0
TYOYF,0
DBMBF,0
PQSG,0
SVXY,0
NPN,0
ATVK,0
ATDS,0
FCUV,0
KARS,0
UGHL,0
RDDTF,0
MVES,0
AIMFF,0
BIP,0
ISIVF,0
YTFD,0
STBFF,0
NYLE,0
FCT,0
HX,0
TIRTZ,0
WMGTF,0
TBTC,0
SBLKZ,0
GNGR,0
FPXE,0
GMMVF,0
FNCB,0
YAHOF,0
SBKO,0
ETTYF,0
EXPD,0
QCPC,0
PAOTF,0
GNCGY,0
ASET,0
SYKKF,0
COLUF,0
JJNTF,0
CBWBF,0
CHU,0
ABLZF,0
VNE,0
CLCL,0
CLIR,0
SRCH,0
DFODQ,0
FOSUY,0
BDOUF,0
PALT,0
FLR,0
BRLIU,0
REYN,0
DPSTF,0
APAM,0
FSRVW,0
BHFAP,0
NOV,0
NBA.WS,0
RCRUY,0
IFUS,0
GBTT,0
FLFG,0
UUUU.WS,0
OFSSZ,0
GCEI,0
ECIVF,0
ELRRF,0
PREF,0
RECS,0
HGTXU,0
MGUY,0
GEVI,0
TRAUF,0
CHYCF,0
PLLDF,0
PKCPY,0
SNNUF,0
GLU.PRA,0
DLUEY,0
CIWT,0
IMUCW,0
ARHCF,0
WINKF,0
DELRF,0
NRWRF,0
MYRLF,0
OEZVY,0
FFWM,0
RLLMF,0
IBJHF,0
SKCBY,0
HRTFF,0
PCHK,0
COLD,0
VICR,0
OSPMZ,0
CVTTF,0
AKKVF,0
BPOSF,0
SVBL,0
MNILY,0
PIHN,0
LSCG,0
LXU,0
HPMM,0
AFFWW,0
WBWB,0
FDIAY,0
FRDM,0
AMTCQ,0
WBIN,0
AVCT,0
SGSOF,0
NZF,0
TLED,0
AEL.PRA,0
PCG.PRH,0
EXEO,0
LAAB,0
ISENF,0
YGETF,0
RELEY,0
ATVDY,0
CSTPF,0
RCII,0
DIIBF,0
EBIZ,0
RSSV,0
CAP.U,0
RMTN,0
MTD,0
SCJ,0
FUTU,0
TMRC,0
SWMAY,0
BCAUF,0
JNPR,0
ESRCF,0
GCBC,0
CGGYY,0
CETXP,0
NNFC,0
LGCLF,0
SPFR,0
ALTUW,0
UGRO,0
SNTE,0
PLFRY,0
GHCGF,0
AIPUF,0
LTCCF,0
GBNW,0
FOSL,0
MURSF,0
SITOQ,0
XANAF,0
ALAXL,0
SCNG,0
USDC,0
PSFT,0
SRGHY,0
DFE,0
GYSLF,0
CNCR,0
ALTMW,0
FCNCB,0
ADVYF,0
GENSF,0
EPAM,0
CMTDF,0
ATNP,0
LYOPF,0
RTNTF,0
DXJJF,0
AIAGF,0
ALIZF,0
BUSC,0
IMXI,0
NCTKF,0
PPA,0
LANDO,0
PRG,0
NBIO,0
PLTI,0
UFCP,0
SMOG,0
VIVHY,0
IEHC,0
PXH,0
SLXXF,0
AETLF,0
ZHSHF,0
MJO,0
SHEGF,0
CFLSF,0
OHPB,0
BTLLF,0
JSGRY,0
ANAT,0
CGNGY,0
ESGRP,0
CSSEP,0
CSBF,0
EGIS,0
TSUSF,0
SAEYY,0
TGIFF,0
YUXXF,0
CHHQF,0
CHLWF,0
SHVLF,0
OSN,0
ECXJ,0
AZBA,0
EWH,0
CHNGQ,0
BAK,0
GPRC,0
ACIO,0
NOVN,0
QRXPF,0
PFFEF,0
CFPUF,0
YACAF,0
QZMRF,0
TBABY,0
GLEO.U,0
RVSB,0
NWLI,0
PZC,0
ETII,0
XINXF,0
DGNR.U,0
CAIAF,0
NLY.PRF,0
LOKB.U,0
OBMP,0
PBYBF,0
CASXF,0
CHFW.WS,0
SMATF,0
RLX,0
SMTC,0
GXGX,0
SIEGY,0
YETI,0
GCCO,0
WALRF,0
KBWP,0
FNY,0
MVBY,0
KWHIF,0
DALT,0
MHCC,0
AGPDF,0
NMFCL,0
BMMVF,0
MULPF,0
CDELF,0
EMPO,0
BRZV,0
NPHC,0
MASI,0
FVE,0
EUCMF,0
OFSSL,0
KIKOY,0
DKS,0
LNGB,0
ATASY,0
PMMAF,0
TCNB,0
ECTXF,0
PPASF,0
KNGW,0
ISEM,0
HSEN,0
ARGKF,0
MEEC,0
CIND,0
CBDG,0
MMTC,0
VLEEY,0
ERIXF,0
SGLMF,0
MCRT,0
FWAA,0
HZNOF,0
CPGPY,0
ATGSF,0
KOMBY,0
DIDAF,0
ISML,0
JWCAF,0
DLDG,0
DLEGF,0
QIHCF,0
IEMWF,0
BKMM,0
CMIIU,0
SAK,0
NJR,0
MITJF,0
GNCLF,0
FDBL,0
JSBL,0
QUIK,0
ATMH,0
BWZ,0
DXC,0
CHTEF,0
ELGL,0
MCS,0
PDNLA,0
SMDZF,0
SLVO,0
GUORY,0
PSMM,0
HZHI,0
HDSN,0
LDKB,0
BIVI,0
HOLHF,0
FITBO,0
ISSQF,0
UHID,0
SEIGY,0
BIF,0
AWHI,0
MOH,0
CLLDF,0
VBK,0
VRSN,0
JLMKF,0
PNDZF,0
RCMH,0
ERILF,0
GMVHY,0
SNLKF,0
SIMO,0
PSI,0
DCAC,0
ICMNF,0
FPLSF,0
MLACU,0
SPGS.U,0
NORX,0
OAOFY,0
BRZU,0
ADOC,0
CHAQ.U,0
GMOYF,0
SISAF,0
TLIS,0
ALRM,0
ACIW,0
CIXX,0
ITXXF,0
SHTGF,0
PACV,0
CBLUY,0
SMGBF,0
AZWSF,0
MFGI,0
RTERF,0
IUTCF,0
LESL,0
MODN,0
MTNB,0
AIMC,0
ARHN,0
GPOVF,0
CSCW,0
HAIL,0
CAGU,0
GAERF,0
MURGF,0
GTVI,0
CUK,0
BKZHY,0
EEMV,0
ICLD,0
MRDDF,0
LRCFF,0
EVRC,0
CHTM,0
RZLLY,0
CSR.PRC,0
GRSV,0
EDAP,0
ASCS,0
TAKOF,0
MNBEF,0
ISHG,0
CPAI,0
CODEF,0
HYDI,0
BNOV,0
DYNT,0
DGRW,0
BWVI,0
RAMP,0
TWSI,0
AMNP,0
GZPFY,0
HZON.WS,0
GSFD,0
FGNV,0
SDEM,0
NEVDF,0
TDSD,0
PMRTY,0
IEVM,0
VRME,0
ASKTF,0
SHWK,0
HYPF,0
MDJH,0
ABCB,0
BFEHF,0
KYKOY,0
ASG,0
CGMLF,0
ONCP,0
TIPZ,0
HANOF,0
AMSWA,0
JMPLY,0
TYFG,0
CFNCF,0
SLOFF,0
AWF,0
NNGVF,0
IMMP,0
FISV,0
NXTBF,0
SLRK,0
EFX,0
AMAT,0
PIOE,0
EPOR,0
CHAG,0
FTV,0
BCPC,0
SRCAF,0
WTFCM,0
ROAD,0
BILZF,0
SUBCY,0
MBT,0
GSEFF,0
MARKP,0
TDCH,0
VOQP,0
AMADF,0
ADME,0
PTHIF,0
GGT.PRG,0
LNXGF,0
KBNTW,0
BML.PRL,0
YUMAQ,0
VIV,0
MEDIF,0
OILNF,0
WLLSF,0
PYRNF,0
OTMN,0
WTRE,0
IBUY,0
ARTW,0
CHMOF,0
TGI,0
AMOM,0
GGXXF,0
AMKR,0
IARSF,0
QWIKF,0
SGG,0
THFRF,0
KYYWY,0
TBLMF,0
INMD,0
CHIK,0
FLRU,0
JNUG,0
CKSNF,0
TOTTF,0
DPUKY,0
NEWT,0
VTV,0
KTNNF,0
EFRGF,0
BCRX,0
PFD,0
CPLG,0
ELVAY,0
BCBP,0
LGI,0
CRCQW,0
FDVA,0
ROSN,0
TYHJF,0
JBGS,0
STCI,0
SMTLF,0
HMNKF,0
XCOMQ,0
FMN,0
GPIW,0
LKFN,0
RGVNF,0
FUGI,0
XGEN,0
CBLUF,0
PBW,0
INGR,0
APTV,0
PKPYY,0
VIVC,0
DCHIY,0
AIHLF,0
JXI,0
CCAC.U,0
LFAP,0
MTWD,0
SFDL,0
RDN,0
INDHF,0
FRX,0
URNAF,0
QNTA,0
ISWH,0
IYH,0
GXF,0
CFFN,0
MSNFY,0
EATBF,0
AFGVF,0
SBAGY,0
VACNY,0
FITB,0
CTDN,0
INN.PRE,0
RMPL.PR,0
MDAV,0
EWM,0
STRS,0
WEICF,0
ANDA,0
DAC,0
PAFRY,0
IDX,0
KGFTY,0
SFTW.WS,0
ARBU,0
SBMSF,0
BEIJF,0
YRAIF,0
SHPPY,0
LEMLF,0
TG,0
ZGYHW,0
FFTY,0
DRGV,0
FLCB,0
GWIO,0
DGII,0
GLU.PRB,0
PKSGY,0
ESCNF,0
SNPR.WS,0
GCAAF,0
XBIO,0
MRVI,0
AGTK,0
AIHS,0
GFGSF,0
TSIAU,0
TECTP,0
ALBKF,0
CFFHF,0
RYKKF,0
KRYAF,0
RWCB,0
KMWE,0
FRHLF,0
ROMO,0
ACER,0
NRPI,0
LGGFF,0
PDXP,0
CIDM,0
PGPHF,0
LGCHF,0
DGLY,0
MTFC,0
CCNB,0
FCRD,0
KLKBF,0
CPXGF,0
CSZZF,0
ALL.PRB,0
PWB,0
TSQ,0
SPRT,0
RHWI,0
PRPB.U,0
SBHGF,0
ARHVF,0
PROF,0
VOYA,0
SHPMY,0
SPXX,0
DEIWY,0
ABVN,0
NRILY,0
VPC,0
HKHHF,0
SIBCY,0
CVHIF,0
DSVTF,0
FIKVF,0
PMTS,0
RGLXY,0
BIO,0
AAPJ,0
JLL,0
ABMBF,0
FTWYF,0
CPSDF,0
ASSF,0
BMI,0
MCFT,0
SHWDY,0
DMTRF,0
DUSL,0
PNOCF,0
IPSBY,0
SDIV,0
TUWOY,0
MBRTF,0
CBGI,0
FSS,0
COPHF,0
FARM,0
AAMMF,0
JRHHY,0
NRVTF,0
PARF,0
COHR,0
LLNKD,0
TGC,0
ISTC,0
WFC.PRP,0
TEKXF,0
SLPA,0
FTHY,0
PCY,0
MTPGF,0
MDRRP,0
PXJ,0
IHLHF,0
RVSGF,0
FOXA,0
UBSSF,0
SCTC,0
GTBP,0
CFX,0
RLAY,0
KGAUF,0
NDRBF,0
HOOK,0
HGPLF,0
SYKE,0
BBGI,0
ODFL,0
RRETY,0
VRPX,0
PTSS,0
CCWOF,0
FNWB,0
MDU,0
KDSKF,0
WJRYY,0
DSPA,0
GLFN,0
RCG,0
SMTI,0
SCHJ,0
LFT,0
RTOKY,0
IWV,0
ICFI,0
BRSLF,0
ACLS,0
AMPE,0
SWMAF,0
CAC,0
AAUKF,0
SBUG,0
DFRYF,0
PVI,0
SNCHY,0
GSISF,0
WELX,0
KCAPL,0
IUSV,0
DAXXF,0
UPIN,0
LAZRW,0
SOBR,0
DVDCF,0
IMCI,0
RSSS,0
JFIL,0
ECUI,0
JPEM,0
STSFF,0
HMRRF,0
GNRSU,0
IPOD.WS,0
NTABF,0
KCCFF,0
FNNGF,0
EDEYF,0
WUHN,0
ESHDF,0
ESQF,0
UNLRY,0
ERESW,0
PHGD,0
FRUTF,0
KEJI,0
FLBL,0
ZDEC,0
LOKB,0
SNLM,0
AZBJ,0
MSON,0
OTSKY,0
HEP,0
TMEN,0
TITCF,0
ALMY,0
TMFC,0
EIC,0
AERAY,0
PFL,0
CANY,0
CLIX,0
THTX,0
FFXXF,0
GNCP,0
PNBI,0
TSHXY,0
ISHAF,0
ISVVF,0
CBEEF,0
HCARU,0
KESG,0
FGM,0
USEG,0
DBEF,0
UTSL,0
MNPR,0
BJK,0
MXTRF,0
AXTG,0
LCCTF,0
BQMCY,0
ECCY,0
CYPS,0
SHALF,0
LRSV,0
TETAA,0
SKRV,0
SXRIU,0
RFI,0
ATCD,0
MTLCF,0
ZEXIT,0
VTMB,0
CFIGY,0
TGTX,0
SDNWY,0
UTHR,0
TWAPF,0
RMRK,0
HLFN,0
CDIIQ,0
ABMAF,0
WHR,0
ESTA,0
XZJCF,0
TCTL,0
CTNR,0
THSGY,0
FMCC,0
DVLN,0
DMIFF,0
RLLWF,0
MICFF,0
FLNCF,0
CESX,0
IGOV,0
SLGRF,0
GVXXF,0
DFHY,0
XSD,0
NJDCY,0
XBOR,0
IQST,0
AZZEF,0
ACUR,0
IVUSF,0
BLRX,0
FUEG,0
AXLX,0
CLAVF,0
BLV,0
QADA,0
JSMD,0
RCKT,0
FBIO,0
SBDCF,0
ACCR,0
FOSUF,0
VNCE,0
SKUNF,0
HYEG,0
FSK,0
TTEN,0
THRYW,0
SFBQF,0
CYNS,0
XMHQ,0
FBOHY,0
COLZF,0
MQY,0
PANXF,0
ANIX,0
SOLTF,0
SPIN,0
CUYRF,0
ACAN,0
ISSC,0
PHYMF,0
VWO,0
HVLM,0
GSUXF,0
SEAC,0
GSRCF,0
SOFT,0
CMCTP,0
ELGT,0
AKABY,0
MTGRF,0
DBIN,0
CWCO,0
PVSP,0
NYCB.PRA,0
VNAPF,0
AOA,0
MIC,0
MUZNF,0
NPCDF,0
FGNA.U,0
ENDRF,0
MSA,0
CDTAF,0
GRU,0
INFT,0
ROBO,0
GSP,0
GSMGF,0
SCZ,0
SNRS,0
BLVDF,0
USTB,0
STRI,0
RGDCF,0
MTR,0
LDL,0
CITAF,0
GPFOF,0
CBLNY,0
CYFWY,0
SPTL,0
NPA,0
BRVFY,0
SGRWF,0
NWSA,0
HMC,0
GGNNW,0
NVES,0
ESCR,0
XTRXF,0
PCAEF,0
PFF,0
DVLY,0
GBHL,0
ICUSF,0
CBTX,0
MEISF,0
NPFUF,0
MAXC,0
ACPGF,0
MSBI,0
BDCZ,0
MTYFF,0
UYG,0
CODI.PRA,0
OJIPF,0
PICO,0
LRDJF,0
VRRM,0
PTSI,0
EDTK,0
UDHCF,0
GUDHF,0
CRSP,0
RWWDF,0
SOGFF,0
SXPHF,0
MDIPF,0
MITT.PRA,0
UUICF,0
HHULF,0
MPGMF,0
MX,0
LGNXZ,0
CMPRF,0
RZREF,0
FNGO,0
ZDGE,0
GFCI,0
SCVX.WS,0
PSTI,0
RPFG,0
CHHGF,0
UEMTF,0
BGOUF,0
UGI,0
EVMGF,0
EAPH,0
CBAN,0
NSPKF,0
KNKZF,0
CJEWF,0
CDNAF,0
SRAX,0
CLZNY,0
CNBB,0
INNMF,0
LTCN,0
CRCRF,0
RDWD,0
MIY,0
IHSI,0
PRXM,0
MKGI,0
LBTYK,0
XXII,0
PALC,0
SOCLF,0
EVIX,0
TDTT,0
ALVNF,0
TVIXF,0
SSO,0
BTEK,0
BNSO,0
MMSDF,0
CJIMF,0
USAQ,0
MNFSY,0
SVXA,0
BST,0
ATEYY,0
DBA,0
ORKLF,0
IHPXF,0
CAAOF,0
MID,0
FDMSF,0
BMBOY,0
ESXB,0
NHKGF,0
MLAB,0
ISCBF,0
INNTW,0
FETM,0
BWAC,0
TXSO,0
ISSPF,0
TJIPY,0
ONCS,0
WKSP,0
SSTU,0
BTLCY,0
PCSGF,0
LIV,0
SIOX,0
LOGI,0
SMDCF,0
NPNTQ,0
CVSC,0
BZWHF,0
YATRY,0
NRSCF,0
MMIO,0
SOMMF,0
WSEWF,0
ARSMF,0
QYLD,0
CNIEF,0
IMTXW,0
SSLZF,0
QUPPF,0
BGMO,0
BDRFF,0
FRGI,0
EKZRF,0
EHOS,0
SRMLF,0
HSDTW,0
AEPT,0
IMKXF,0
PREX,0
ASAIF,0
NTP,0
PAX,0
SARTF,0
NETTF,0
LEGIF,0
JPNPY,0
CANL,0
ARSUF,0
ARCXF,0
PPTA,0
SCPS,0
EGAN,0
CNBW,0
CYPW,0
OLMM,0
ATNE,0
VLT,0
MOTNF,0
ASGLY,0
DSSMY,0
OVCHY,0
TIACF,0
BONL,0
SRDX,0
CSSI,0
UCLQY,0
SCHW.PRD,0
MZPS,0
CTIHY,0
LND,0
FSLUF,0
EFNCF,0
ALIM,0
CPQQ,0
IVR,0
EBOSF,0
THRBF,0
DNIEF,0
FMBN,0
FHAI,0
UXI,0
BIOYF,0
HYMTF,0
EAIN,0
TMGY,0
CWPE,0
GWON,0
TTAI,0
PPC,0
CBIA,0
LGGNY,0
CHMD,0
SENT,0
ADRA.U,0
APMCF,0
NRWS,0
ETTX,0
RVNC,0
GOODN,0
ELXMF,0
BECTY,0
ETCC,0
CLIFF,0
GNLKQ,0
TNYBF,0
VRM,0
WHTGF,0
FTRCQ,0
LNLHF,0
HWGG,0
UCBIO,0
DPXCF,0
UCLQF,0
VKTXW,0
STUUF,0
MYD,0
ULTMF,0
RILYP,0
SCEDF,0
IRVRF,0
BPLNF,0
RSCI,0
MAPIF,0
WVVIP,0
TMTSU,0
MAGOY,0
TKDOF,0
OXSQZ,0
REECF,0
LAWS,0
FTGC,0
GYUAF,0
GWPH,0
SSGSF,0
AZNNY,0
AFGYF,0
ZOEFF,0
PSACU,0
WLDBF,0
WIZ,0
LTHIF,0
ATCO.PRD,0
SPMI,0
BENEU,0
SJRWF,0
AACS,0
YDEC,0
MRSKF,0
CSD,0
BBEDY,0
GTTL,0
KBCSY,0
FMBL,0
CWPS,0
LVCNF,0
JUMSY,0
ORRYY,0
MRES,0
NXGWF,0
RAREF,0
WETF,0
ANCSQ,0
KSHIF,0
HINOF,0
ENJ,0
TLMD,0
CIM,0
AIFIF,0
OLLI,0
SIBGZ,0
MAKSY,0
DGIV,0
HERB,0
AXS,0
ACR.PRC,0
CGC,0
CGASY,0
ACMDY,0
QCLN,0
BSMS,0
JCQQ,0
DJCB,0
FLNT,0
COIHY,0
HYKUF,0
IMWVF,0
AGVYY,0
PNRXF,0
CDMO,0
SUSL,0
MAMTF,0
OSCI,0
PAICW,0
KOMP,0
NKRN,0
RFEU,0
PCRFF,0
BFOR,0
CHPRF,0
JHMM,0
OIA,0
MYGN,0
EBND,0
NNOCF,0
SURF,0
ONCI,0
HTOO,0
GLAQ,0
WXMN,0
SYXZF,0
PTN,0
TWOU,0
ONLI,0
FPFI,0
GMPUF,0
HESG,0
SOLOW,0
MJWNF,0
GNMLF,0
INTK,0
SPASY,0
GBLEF,0
TOEAF,0
SHYL,0
MUGH,0
CSTI,0
MKRO,0
TTT,0
PNM,0
FICO,0
GTAT,0
WRMCF,0
VYYRF,0
CORC,0
PEXZF,0
IDCBY,0
ZMRK,0
SKENF,0
UNSS,0
IBDV,0
SGSUF,0
SZLMY,0
OPGN,0
HOVVB,0
NAFS,0
NSTB,0
JWN,0
TKSHF,0
IEP,0
RNEM,0
SKJJF,0
CXOXF,0
ABHBY,0
ITEC,0
WARFY,0
SKLTF,0
GILD,0
SNNC,0
TOKTY,0
FLWS,0
CYUXF,0
GNCA,0
IGZ,0
PERT,0
TPMT,0
ASGN,0
APRE,0
AMVMF,0
ARES.PRA,0
SOUB,0
CIO.PRA,0
WWST,0
TNDM,0
IPOF,0
DBV,0
SMMF,0
DBDR,0
KMAG,0
ANPDY,0
NXN,0
GLOH,0
ESLOY,0
CFTN,0
NXNN,0
CSSXF,0
ZNAE,0
SLNTY,0
QCLSY,0
PLKT,0
PVEN,0
OSGSF,0
MUH,0
DBGF,0
RHHBY,0
NIDB,0
MALRY,0
BDDXF,0
FLBR,0
ORINY,0
NTB,0
KTHGF,0
FJIOF,0
CHIX,0
FTXH,0
PKNHF,0
CYRS,0
LYPHF,0
RDNT,0
DTY,0
MKGP,0
ZNCXF,0
LYYXF,0
DMDD,0
HRGLY,0
OHMGF,0
AGLDF,0
TEO,0
FIXD,0
SCTQ,0
BEP.PRA,0
BAC.PRB,0
ELAN,0
RMSYF,0
ALAVF,0
HCICU,0
OBOR,0
MURGY,0
ALXXF,0
IMRTF,0
ATHOF,0
TEKKU,0
NMGC,0
WRB.PRC,0
CIM.PRB,0
NOKPF,0
RSHTF,0
HMFAF,0
USPH,0
TSETF,0
BMRC,0
POLR,0
BUSXF,0
SDOW,0
IWTNF,0
EEMO,0
OGKJL,0
CAI,0
AVRI,0
XXMMF,0
IUCDL,0
WCLD,0
PFFA,0
MUR,0
CAE,0
XFCH,0
PLHMF,0
CAAFF,0
AGYP,0
KYZN,0
HIGR,0
IMGL,0
MORF,0
PSBP,0
RJN,0
HNCMF,0
GCEC,0
NLOK,0
NSANY,0
NEXA,0
AVD,0
ENKS,0
ACRFF,0
FIOGF,0
HYLS,0
SSUMY,0
HUZNF,0
GSEU,0
GCC,0
CYBF,0
HCA,0
KURE,0
AKSY,0
TCPHF,0
XJNGF,0
EXRG,0
BINP,0
HIUH,0
GLVHF,0
DTEV,0
EMPR,0
KWEB,0
STTTF,0
DRXGF,0
BLNMF,0
MNGG,0
GACR,0
JCDAF,0
FHLB,0
SSSEF,0
THST,0
JXFGF,0
TGASY,0
EFSG,0
CAFI,0
WBRBY,0
SHGY,0
FNCJF,0
BBAX,0
RGDEF,0
SAFRY,0
PRKWF,0
PFN,0
HIO,0
CKPT,0
CTUNF,0
PKTEF,0
TSDOF,0
HJLI,0
FLS,0
QNTFF,0
KOGMF,0
EBLMY,0
DTRL,0
FTLB,0
AVHNF,0
DFHT,0
GYPHQ,0
LFGP,0
IMAX,0
TFLO,0
PBLA,0
SRSAU,0
CYAD,0
EXNT,0
PBR.A,0
AVSR,0
AEOMF,0
HSAQ,0
HDRSF,0
LNNNF,0
BLDV,0
MFINL,0
KOYJF,0
LSANF,0
JBSS,0
KTITF,0
BFFBF,0
ALKN,0
WHGOF,0
MBAKF,0
IMJX,0
TTD,0
ARBG,0
TRITF,0
ALLIF,0
ERPRF,0
CLWT,0
LABFF,0
HYBT,0
IXRRF,0
WSRLF,0
WLMS,0
ROCC,0
CSTMF,0
HAAC,0
MNSKY,0
SZKMY,0
TRGGF,0
WEYS,0
SPHS,0
OART,0
TXHPF,0
BTURF,0
OACB.U,0
CWWGF,0
HVBC,0
RMRM,0
PCOGF,0
KZMYF,0
OBELF,0
CMP,0
PTFRF,0
CMSQY,0
FPH,0
YASKF,0
XOG,0
JPM.PRD,0
MEIUY,0
KMSTF,0
RAEWF,0
HTPA.U,0
IMIAF,0
GSMG,0
GXYYY,0
LUVU,0
SPIDY,0
EBRPY,0
ARTTF,0
HTLZF,0
BKGM,0
WEIIF,0
ZMDTF,0
PSA.PRO,0
YPHDF,0
TNK,0
ATMS,0
ADKIL,0
RSNAY,0
GTHR,0
JJP,0
PTOAF,0
FITGF,0
FRTAF,0
EGOV,0
TLSMF,0
KEN,0
VRGFF,0
HTA,0
NMT,0
NPTH,0
SHECY,0
AMIH,0
CTJHF,0
ITLL,0
PLRRF,0
ACSG,0
CGGGF,0
BLBD,0
GRLGF,0
ZDEU,0
HJLIW,0
QGSI,0
XTGRF,0
TUWLF,0
HLOI,0
SDNSF,0
BONXF,0
USB.PRA,0
TEKCF,0
KVLQF,0
FNVAF,0
PLYZ,0
INGEF,0
IRIX,0
BLSA,0
GDNEY,0
EQH.PRC,0
ALTUU,0
LYNS,0
FOREU,0
KGLDF,0
WEBL,0
ATH.PRD,0
IDXG,0
SWPRF,0
KPCM,0
EDOG,0
ESHY,0
BRKS,0
IGXT,0
FEEXF,0
QUMU,0
FBLV,0
LMAOU,0
PTEST,0
CLUBQ,0
ISNPY,0
CFOO,0
CBBYF,0
YGRAF,0
AGCZ,0
TECS,0
ATCLF,0
CSIOF,0
ANTGF,0
EBLU,0
ACKRF,0
CZZ,0
BMWYY,0
AUXSF,0
TGVN,0
ESKYF,0
CMGHY,0
SMRL,0
ESSC,0
AXRX,0
BDVB,0
RKHNF,0
AKSJF,0
SKSK,0
FLIN,0
WFHG,0
AICMF,0
STRUF,0
KHOLY,0
CBUMF,0
QNNTF,0
AFMC,0
KRBN,0
RZSMF,0
VLMTY,0
TOKUF,0
PTCO,0
SCE.PRL,0
BIOGY,0
OGDCF,0
VMRSF,0
PUK.PRA,0
AMDUF,0
FINS,0
VSYS,0
AAXT,0
ADVNF,0
DTJ,0
BETRF,0
ETFM,0
HQH,0
PPZRF,0
SKRJ,0
MEIYF,0
BRMWF,0
INSW,0
JPPTY,0
AMH.PRG,0
TXLZF,0
RBWNY,0
BTLN,0
SBSI,0
PGSVY,0
HSSKY,0
NWPP,0
EMRAF,0
PRMRF,0
NBGV,0
KDKWF,0
GNYPF,0
MOGO,0
TRYIY,0
MAA.PRI,0
STTDF,0
MLHR,0
GMBXF,0
KEY.PRK,0
ARMC,0
BRTHF,0
SAL,0
PSB.PRY,0
BWEL,0
RDFD,0
AIAPF,0
TOELY,0
DUG,0
XPDIU,0
SONVY,0
CTRTF,0
HTLFP,0
SCHYY,0
CFWFF,0
HUNTF,0
SEAV,0
IAU,0
QUAN,0
ELMA,0
HZON,0
RCDTF,0
BZTG,0
ARCC,0
CDUUF,0
KAR,0
EVGI,0
DPW,0
TRTI,0
ANTOF,0
PASO,0
DLAKY,0
GSJY,0
STUPF,0
PFSI,0
BAINF,0
DDDX,0
PJXRF,0
GSSPF,0
AEPLF,0
BSV,0
SUDKY,0
RF.PRA,0
NTOIY,0
ENPC,0
GCLT,0
CRSM,0
RNOPF,0
TDSC,0
MAPT,0
CBHC,0
ESIV,0
MITK,0
ROHCY,0
AIR,0
PSTH.WS,0
RIOXF,0
WD,0
XLSR,0
EPXY,0
TRGNF,0
BOLIF,0
SCHG,0
RDVY,0
DTNHF,0
SHYF,0
CMHHY,0
BDR,0
CMMCF,0
SGHHF,0
DGDM,0
BHVN,0
THMNF,0
RAKR,0
KATSF,0
IMPX.U,0
KWHAF,0
SAPGF,0
TTGPF,0
NNDM,0
KBAGF,0
QCOM,0
JGFCF,0
SPFI,0
IPLDP,0
AVAN.WS,0
SEDKF,0
CHYFF,0
LMHDF,0
TSLMF,0
NPPTF,0
AXSPY,0
UNH,0
BURCA,0
GWRS,0
DLPTF,0
HNLGF,0
KSHB,0
UAMA,0
LIQT,0
WSEZF,0
TUGHF,0
PBLOF,0
FENY,0
PHJMF,0
GIBBF,0
EDV,0
VULC,0
LYXRF,0
VZHGF,0
OJIPY,0
TPIC,0
BMOIF,0
ICF,0
ALNPF,0
SGMS,0
DNMR.WS,0
TSNLF,0
DSLVF,0
CNYA,0
ALYA,0
IBTH,0
INFR,0
POGWY,0
TLGN,0
TAP,0
HURRY,0
JSNSF,0
ALLXF,0
JUPWW,0
VUOC,0
VECO,0
KCPC,0
CTOHF,0
SNIOF,0
LRAXF,0
BXBLY,0
CLNC,0
ITFY,0
LVBX,0
GDMA,0
PRXIQ,0
SNRH,0
VABK,0
PRXTF,0
BNBVY,0
EVRG,0
SCND,0
PLNHF,0
HGLB,0
SIXH,0
SEF,0
JJC,0
NSPR.WS,0
AGPYF,0
WGIH,0
FNGU,0
RCEL,0
BXC,0
ADNT,0
FJTSF,0
SAKL,0
XIN,0
JJATF,0
PSPW,0
LULU,0
POEFF,0
BNKXF,0
LSAF,0
IAC,0
SPPT,0
OCTX,0
FXI,0
PUNB,0
RIGMF,0
EXNRF,0
BMUSY,0
FUPEF,0
PIFFY,0
VSYM,0
LGOYF,0
HKHGF,0
MXROF,0
NHHS,0
GLSI,0
SLUP,0
GKIN,0
REZZF,0
SCHZ,0
ZPTAF,0
JKPTF,0
PUBGY,0
HMST,0
EMBA,0
SNKUF,0
FNRN,0
TRUP,0
CGNWF,0
EPRA,0
APNHY,0
JYNT,0
LMGHF,0
CIG.C,0
DIFTY,0
MEOH,0
AAMTF,0
SSMXY,0
CSCHF,0
MAKSF,0
ENGGY,0
GMRE.PRA,0
DSCR,0
PGFY,0
NDCVF,0
SSWRF,0
BSRUF,0
FTCV,0
ZHYLF,0
BOCOF,0
PRPB,0
CIIX,0
HHLKF,0
CLPS,0
WTTHF,0
GBDV,0
ECNCF,0
LINS,0
HDIH,0
KCKSF,0
FIS,0
AEO,0
LGYV,0
LRDG,0
TBURF,0
VNOM,0
SSET,0
FFHOY,0
